4.26871,2.11767,0.273678
-2.39664,0.7385,-3.14016
-2.41781,0.784431,-3.19015
-2.43811,0.825631,-3.24337
-2.46244,0.864223,-3.30009
-2.48912,0.898848,-3.36689
-2.51999,0.931422,-3.45543
-2.55823,0.968802,-3.55144
-2.58784,1.01023,-3.58676
-2.60542,1.02737,-3.65454
-2.6595,1.07086,-3.74508
-2.68555,1.08963,-3.81701
-2.71663,1.10664,-3.90171
-2.78961,1.15297,-4.01019
-2.83327,1.18399,-4.08305
-2.86769,1.19869,-4.1565
2.5636,0.447631,2.15567
2.58122,0.515768,2.21454
2.57136,0.572912,2.25556
2.56456,0.631774,2.29793
-0.000322157,0.971572,-0.814096
0.606819,1.26221,-0.0501694
-0.00368435,1.04008,-0.787534
0.00113908,1.07149,-0.777549
-0.0014569,1.09748,-0.763932
8.23501e-06,1.13018,-0.760347
0.00535933,1.16675,-0.755454
-0.000354488,1.18258,-0.747634
-0.000633033,1.20985,-0.734025
-0.00415048,1.23486,-0.722887
-0.000750092,1.25156,-0.712779
-0.000851979,1.27983,-0.702166
-0.00171056,1.30369,-0.691108
-0.00310887,1.31976,-0.680423
-0.00734318,1.33458,-0.672158
-0.00063484,1.35746,-0.65931
-0.00146169,1.37538,-0.650578
-0.00146794,1.39107,-0.640229
-0.00508744,1.40646,-0.6313
-0.00272705,1.42188,-0.621566
-0.00238765,1.43573,-0.613091
-0.00217483,1.44599,-0.600628
-0.00327129,1.45789,-0.591368
0.000581074,1.47,-0.581708
-0.00224023,1.47815,-0.571445
-0.00502378,1.48872,-0.558612
-0.00206964,1.49801,-0.552587
-0.00265426,1.50759,-0.5401
-0.00309452,1.51342,-0.532001
-0.000706387,1.51998,-0.523038
-0.000940857,1.52717,-0.511222
-0.00158499,1.53103,-0.501726
-0.000804084,1.5356,-0.489965
-0.00125913,1.54072,-0.480435
-0.00162726,1.54459,-0.470872
-0.00074308,1.54684,-0.458575
0.000125757,1.54984,-0.450032
-8.03781e-05,1.55085,-0.444168
-0.00372975,1.5529,-0.430882
-0.000420217,1.55482,-0.419518
-0.00107497,1.55601,-0.410273
0.000400347,1.55567,-0.401496
0.000826701,1.55532,-0.388933
-0.000124492,1.55361,-0.37841
-0.000273736,1.55357,-0.370462
0.000847227,1.55212,-0.360298
-0.00140832,1.55004,-0.34756
-0.00315058,1.54561,-0.337916
-0.00340767,1.54246,-0.329199
-0.00322684,1.5392,-0.320483
-0.0019151,1.53472,-0.309899
4.49555e-05,1.52783,-0.298951
-0.0008632,1.52277,-0.287948
-0.00357505,1.51511,-0.280033
-0.00126678,1.50432,-0.271261
-0.00098654,1.49955,-0.257969
-0.00289653,1.49315,-0.248775
-0.00378001,1.48202,-0.238357
-0.00132895,1.46885,-0.228906
-0.00238864,1.46076,-0.217523
-0.00189877,1.45027,-0.21224
-0.00281146,1.43645,-0.203698
-0.00231024,1.41499,-0.188365
-0.00233502,1.40769,-0.178746
-0.00599892,1.39402,-0.169064
-0.00633844,1.38105,-0.156256
0.00372862,1.35989,-0.149496
-0.00112666,1.34219,-0.139732
-0.000405752,1.32372,-0.127161
-0.00393395,1.30091,-0.124369
-0.00589525,1.27977,-0.112706
-0.00502412,1.25895,-0.0982625
-0.00296755,1.23398,-0.0928683
0.00015797,1.21209,-0.0844249
-0.00300163,1.18888,-0.069592
-0.00335858,1.16021,-0.0569315
-0.00533681,1.1339,-0.0508586
-0.00239316,1.10797,-0.0424444
0.00321745,1.07576,-0.0262872
-0.00210823,1.04573,-0.0135802
-0.00213248,1.01357,-0.00910088
-0.00656512,0.981908,-0.00219197
-0.00712503,0.94537,0.00889304
-0.00127245,0.908242,0.0197411
-0.00541361,0.871605,0.0231984
-0.00133827,0.834656,0.0413392
-0.000511029,0.797901,0.0520653
-0.00297365,0.757822,0.0615745
-0.00505942,0.713615,0.0709537
-0.00288031,0.672986,0.0826276
0.00365187,0.62957,0.0901364
-0.00191075,0.584494,0.104146
-0.00132248,0.538735,0.121403
-0.00437835,0.489759,0.125909
0.000952786,0.439179,0.133069
-0.000816476,0.391933,0.152783
0.00464244,0.355424,0.179377
0.00144002,0.324972,0.203295
0.00517473,0.28756,0.223961
-0.0013417,0.249623,0.244525
0.0114982,0.207055,0.272315
0.0155487,0.172854,0.296069
0.00663665,0.173629,0.302196
0.0033827,0.229236,0.258467
0.00499342,0.254303,0.236661
0.00297128,0.283004,0.219856
-0.00243201,0.337811,0.259259
-0.0103582,0.393897,0.290627
0.00139349,0.444337,0.270414
0.00643891,0.491797,0.266657
-0.000997254,0.535186,0.292425
0.000511841,0.578634,0.304927
-0.00179768,0.622431,0.317148
-0.00613643,0.66796,0.319264
-0.00599675,0.706074,0.326426
-0.00328156,0.74406,0.344356
-0.0027709,0.779747,0.353192
-0.00129816,0.80885,0.360206
-0.00619562,0.842312,0.372388
-0.00233887,0.876942,0.384403
-0.00419895,0.906799,0.396227
-0.00420765,0.9297,0.403858
-0.00337697,0.956551,0.411697
-0.00186673,0.984779,0.424723
0.266737,-0.113066,-1.98128
-0.0025381,1.03176,0.445354
-0.00166716,1.0543,0.459196
-0.0037015,1.07406,0.471695
-0.00295482,1.09292,0.481996
-0.00152476,1.10845,0.484006
-0.00103567,1.12554,0.494545
-0.00144256,1.14008,0.503385
-0.00264521,1.15352,0.513182
-0.00202027,1.16473,0.527084
-0.000146484,1.17737,0.536455
-0.000262368,1.18976,0.545428
-0.00492345,1.19928,0.554014
-0.00575923,1.2095,0.562323
-0.00399929,1.21675,0.573237
-0.0031316,1.22246,0.585718
-0.0027121,1.22979,0.593254
-0.00481875,1.23613,0.601951
-0.00380621,1.23983,0.60973
-0.00155815,1.24475,0.625582
-0.00198836,1.24681,0.637314
-0.00307981,1.24787,0.642035
-0.00470429,1.25032,0.652994
-0.00264032,1.25178,0.662422
-0.00445014,1.25518,0.668522
-0.00402008,1.25583,0.682851
-0.00151548,1.25291,0.693945
-0.00191952,1.25325,0.702191
-0.00289571,1.25235,0.713913
